empresa;uc;mes_ref;consumo;injetado;saldo;Tipo_de_Instalacao;Custo_de_Disponibilidade
Empresa W;10030049;2024-11-01;1724.67;1694.67;;Monofásico;30
Empresa W;10030049;2024-12-01;1619.79;1325.9;0.0;Monofásico;30
Empresa W;10030050;2023-01-01;1013.1;983.1;;Monofásico;30
Empresa W;10030050;2023-02-01;979.16;868.13;;Monofásico;30
Empresa W;10030050;2023-03-01;1102.18;1072.18;;Monofásico;30
Empresa W;10030050;2023-04-01;1102.51;1072.51;;Monofásico;30
Empresa W;10030050;2023-05-01;1305.7;1177.61;;Monofásico;30
Empresa W;10030050;2023-06-01;767.08;620.79;;Monofásico;30
Empresa W;10030050;2023-07-01;694.04;664.04;;Monofásico;30
Empresa W;10030050;2023-08-01;735.33;533.6;;Monofásico;30
Empresa W;10030050;2023-09-01;954.67;924.67;;Monofásico;30
Empresa W;10030050;2023-10-01;1223.21;1193.21;;Monofásico;30
Empresa W;10030050;2023-11-01;1235.19;1205.19;;Monofásico;30
Empresa W;10030050;2023-12-01;1281.54;970.81;;Monofásico;30
Empresa W;10030050;2024-01-01;1033.94;1003.94;;Monofásico;30
Empresa W;10030050;2024-02-01;995.6;965.6;;Monofásico;30
Empresa W;10030050;2024-03-01;1129.16;1099.16;;Monofásico;30
Empresa W;10030050;2024-04-01;1124.16;1094.16;;Monofásico;30
Empresa W;10030050;2024-05-01;1321.14;1291.14;;Monofásico;30
Empresa W;10030050;2024-06-01;786.37;756.37;;Monofásico;30
Empresa W;10030050;2024-07-01;953.48;923.48;;Monofásico;30
Empresa W;10030050;2024-08-01;929.16;899.16;;Monofásico;30
Empresa W;10030050;2024-09-01;1140.71;1110.71;;Monofásico;30
Empresa W;10030050;2024-10-01;1430.17;1400.17;;Monofásico;30
Empresa W;10030050;2024-11-01;1451.95;1421.95;;Monofásico;30
Empresa W;10030050;2024-12-01;1503.81;1473.81;3118.35;Monofásico;30
Empresa W;10030051;2023-01-01;658.53;608.53;;Bifásico;50
Empresa W;10030051;2023-02-01;636.47;586.47;;Bifásico;50
Empresa W;10030051;2023-03-01;716.43;532.68;;Bifásico;50
Empresa W;10030051;2023-04-01;716.65;666.65;;Bifásico;50
Empresa W;10030051;2023-05-01;848.73;798.73;;Bifásico;50
Empresa W;10030051;2023-06-01;498.61;391.33;;Bifásico;50
Empresa W;10030051;2023-07-01;451.14;401.14;;Bifásico;50
Empresa W;10030051;2023-08-01;477.98;318.51;;Bifásico;50
Empresa W;10030051;2023-09-01;620.55;570.55;;Bifásico;50
Empresa W;10030051;2023-10-01;795.11;650.29;;Bifásico;50
Empresa W;10030051;2023-11-01;802.89;752.89;;Bifásico;50
Empresa W;10030051;2023-12-01;833.02;783.02;;Bifásico;50
Empresa W;10030051;2024-01-01;671.05;621.05;;Bifásico;50
Empresa W;10030051;2024-02-01;649.14;599.14;;Bifásico;50
Empresa W;10030051;2024-03-01;724.44;481.45;;Bifásico;50
Empresa W;10030051;2024-04-01;734.96;684.96;;Bifásico;50
Empresa W;10030051;2024-05-01;866.25;816.25;;Bifásico;50
Empresa W;10030051;2024-06-01;509.45;459.45;;Bifásico;50
Empresa W;10030051;2024-07-01;582.81;532.81;;Bifásico;50
Empresa W;10030051;2024-08-01;644.64;594.64;;Bifásico;50
Empresa W;10030051;2024-09-01;816.09;766.09;;Bifásico;50
Empresa W;10030051;2024-10-01;926.39;876.39;;Bifásico;50
Empresa W;10030051;2024-11-01;926.35;742.77;;Bifásico;50
Empresa W;10030051;2024-12-01;1020.57;970.57;4827.51;Bifásico;50
Empresa W;10030052;2023-01-01;199.3;99.3;;Trifásico;100
Empresa W;10030052;2023-02-01;192.62;73.29;;Trifásico;100
Empresa W;10030052;2023-03-01;216.82;82.93;;Trifásico;100
Empresa W;10030052;2023-04-01;216.89;90.08;;Trifásico;100
Empresa W;10030052;2023-05-01;256.86;156.86;;Trifásico;100
Empresa W;10030052;2023-06-01;150.9;37.9;;Trifásico;100
Empresa W;10030052;2023-07-01;136.53;36.53;;Trifásico;100
Empresa W;10030052;2023-08-01;144.66;44.66;;Trifásico;100
Empresa W;10030052;2023-09-01;187.8;87.8;;Trifásico;100
Empresa W;10030052;2023-10-01;240.63;111.08;;Trifásico;100
Empresa W;10030052;2023-11-01;242.99;137.35;;Trifásico;100
Empresa W;10030052;2023-12-01;252.11;152.11;;Trifásico;100
Empresa W;10030052;2024-01-01;204.26;101.06;;Trifásico;100
Empresa W;10030052;2024-02-01;195.81;95.81;;Trifásico;100
Empresa W;10030052;2024-03-01;223.11;109.13;;Trifásico;100
Empresa W;10030052;2024-04-01;220.51;120.51;;Trifásico;100
Empresa W;10030052;2024-05-01;261.98;145.06;;Trifásico;100
Empresa W;10030052;2024-06-01;153.4;48.39;;Trifásico;100
Empresa W;10030052;2024-07-01;180.82;80.82;;Trifásico;100
Empresa W;10030052;2024-08-01;185.72;85.72;;Trifásico;100
Empresa W;10030052;2024-09-01;231.19;104.13;;Trifásico;100
Empresa W;10030052;2024-10-01;305.24;205.24;;Trifásico;100
Empresa W;10030052;2024-11-01;288.64;188.64;;Trifásico;100
Empresa W;10030052;2024-12-01;291.07;191.07;1437.52;Trifásico;100
Empresa W;10030053;2023-01-01;2411.35;2361.35;;Bifásico;50
Empresa W;10030053;2023-02-01;2330.57;2280.57;;Bifásico;50
Empresa W;10030053;2023-03-01;2623.37;2573.37;;Bifásico;50
Empresa W;10030053;2023-04-01;2624.15;2574.15;;Bifásico;50
Empresa W;10030053;2023-05-01;3107.78;2948.13;;Bifásico;50
Empresa W;10030053;2023-06-01;1825.77;1775.77;;Bifásico;50
Empresa W;10030053;2023-07-01;1651.92;1511.96;;Bifásico;50
Empresa W;10030053;2023-08-01;1750.22;1700.22;;Bifásico;50
Empresa W;10030053;2023-09-01;2272.28;2011.25;;Bifásico;50
Empresa W;10030053;2023-10-01;2911.45;2276.84;;Bifásico;50
Empresa W;10030053;2023-11-01;2939.95;2889.95;;Bifásico;50
Empresa W;10030053;2023-12-01;3050.27;3000.27;;Bifásico;50
Empresa W;10030053;2024-01-01;2468.0;2418.0;;Bifásico;50
Empresa W;10030053;2024-02-01;2368.95;2318.95;;Bifásico;50
Empresa W;10030053;2024-03-01;2696.24;2646.24;;Bifásico;50
Empresa W;10030053;2024-04-01;2660.98;2610.98;;Bifásico;50
Empresa W;10030053;2024-05-01;3136.11;2668.8;;Bifásico;50
Empresa W;10030053;2024-06-01;1857.08;1807.08;;Bifásico;50
Empresa W;10030053;2024-07-01;2272.34;2222.34;;Bifásico;50
Empresa W;10030053;2024-08-01;2522.54;2414.08;;Bifásico;50
Empresa W;10030053;2024-09-01;2737.2;2628.85;;Bifásico;50
Empresa W;10030053;2024-10-01;3330.67;3280.67;;Bifásico;50
Empresa W;10030053;2024-11-01;3448.32;3398.32;;Bifásico;50
Empresa W;10030053;2024-12-01;3619.37;3569.37;11372.35;Bifásico;50
Empresa W;10030054;2023-01-01;2133.45;2033.45;;Trifásico;100
Empresa W;10030054;2023-02-01;2061.98;1961.98;;Trifásico;100
Empresa W;10030054;2023-03-01;2321.03;2221.03;;Trifásico;100
Empresa W;10030054;2023-04-01;2321.72;2221.72;;Trifásico;100
Empresa W;10030054;2023-05-01;2749.62;2649.62;;Trifásico;100
Empresa W;10030054;2023-06-01;1615.35;1515.35;;Trifásico;100
Empresa W;10030054;2023-07-01;1461.54;1361.54;;Trifásico;100
Empresa W;10030054;2023-08-01;1548.51;1448.51;;Trifásico;100
Empresa W;10030054;2023-09-01;2010.4;1547.39;;Trifásico;100
Empresa W;10030054;2023-10-01;2575.91;2475.91;;Trifásico;100
Empresa W;10030054;2023-11-01;2601.13;2501.13;;Trifásico;100
Empresa W;10030054;2023-12-01;2698.73;2598.73;;Trifásico;100
Empresa W;10030054;2024-01-01;2158.62;2058.62;;Trifásico;100
Empresa W;10030054;2024-02-01;2116.04;2016.04;;Trifásico;100
Empresa W;10030054;2024-03-01;2378.39;2278.39;;Trifásico;100
Empresa W;10030054;2024-04-01;2389.08;2289.08;;Trifásico;100
Empresa W;10030054;2024-05-01;2791.03;2691.03;;Trifásico;100
Empresa W;10030054;2024-06-01;1661.81;1286.23;;Trifásico;100
Empresa W;10030054;2024-07-01;1829.38;1729.38;;Trifásico;100
Empresa W;10030054;2024-08-01;2078.16;1978.16;;Trifásico;100
Empresa W;10030054;2024-09-01;2609.54;2509.54;;Trifásico;100
Empresa W;10030054;2024-10-01;3192.91;3092.91;;Trifásico;100
Empresa W;10030054;2024-11-01;3117.1;2385.31;;Trifásico;100
Empresa W;10030054;2024-12-01;3182.07;3082.07;10924.71;Trifásico;100
Empresa W;10030055;2023-01-01;1634.85;1429.81;;Bifásico;50
Empresa W;10030055;2023-02-01;1580.09;1530.09;;Bifásico;50
Empresa W;10030055;2023-03-01;1778.59;1728.59;;Bifásico;50
Empresa W;10030055;2023-04-01;1779.12;1436.32;;Bifásico;50
Empresa W;10030055;2023-05-01;2107.02;2057.02;;Bifásico;50
Empresa W;10030055;2023-06-01;1237.84;1187.84;;Bifásico;50
Empresa W;10030055;2023-07-01;1119.97;1069.97;;Bifásico;50
Empresa W;10030055;2023-08-01;1186.61;1136.61;;Bifásico;50
Empresa W;10030055;2023-09-01;1540.56;1084.22;;Bifásico;50
Empresa W;10030055;2023-10-01;1973.91;1923.91;;Bifásico;50
Empresa W;10030055;2023-11-01;1993.23;1943.23;;Bifásico;50
Empresa W;10030055;2023-12-01;2068.02;2018.02;;Bifásico;50
Empresa W;10030055;2024-01-01;1682.24;1632.24;;Bifásico;50
Empresa W;10030055;2024-02-01;1600.47;1550.47;;Bifásico;50
Empresa W;10030055;2024-03-01;1806.9;1756.9;;Bifásico;50
Empresa W;10030055;2024-04-01;1820.32;1770.32;;Bifásico;50
Empresa W;10030055;2024-05-01;2134.11;1972.02;;Bifásico;50
Empresa W;10030055;2024-06-01;1267.1;1217.1;;Bifásico;50
Empresa W;10030055;2024-07-01;1389.51;1339.51;;Bifásico;50
Empresa W;10030055;2024-08-01;1562.08;1164.37;;Bifásico;50
Empresa W;10030055;2024-09-01;1903.17;1853.17;;Bifásico;50
Empresa W;10030055;2024-10-01;2439.44;1934.93;;Bifásico;50
Empresa W;10030055;2024-11-01;2470.12;2420.12;;Bifásico;50
Empresa W;10030055;2024-12-01;2559.23;1857.48;0.0;Bifásico;50
Empresa W;10030056;2023-01-01;1814.48;1784.48;;Monofásico;30
Empresa W;10030056;2023-02-01;1753.69;1723.69;;Monofásico;30
Empresa W;10030056;2023-03-01;1974.01;1569.94;;Monofásico;30
Empresa W;10030056;2023-04-01;1974.6;1869.87;;Monofásico;30
Empresa W;10030056;2023-05-01;2338.52;2308.52;;Monofásico;30
Empresa W;10030056;2023-06-01;1373.84;1343.84;;Monofásico;30
Empresa W;10030056;2023-07-01;1243.03;1213.03;;Monofásico;30
Empresa W;10030056;2023-08-01;1316.99;1005.11;;Monofásico;30
Empresa W;10030056;2023-09-01;1709.82;1236.36;;Monofásico;30
Empresa W;10030056;2023-10-01;2190.79;2160.79;;Monofásico;30
Empresa W;10030056;2023-11-01;2212.23;2182.23;;Monofásico;30
Empresa W;10030056;2023-12-01;2295.24;2265.24;;Monofásico;30
Empresa W;10030056;2024-01-01;1870.67;1840.67;;Monofásico;30
Empresa W;10030056;2024-02-01;1801.83;1771.83;;Monofásico;30
Empresa W;10030056;2024-03-01;2003.62;1505.69;;Monofásico;30
Empresa W;10030056;2024-04-01;2005.92;1975.92;;Monofásico;30
Empresa W;10030056;2024-05-01;2376.23;2263.03;;Monofásico;30
Empresa W;10030056;2024-06-01;1402.27;1372.27;;Monofásico;30
Empresa W;10030056;2024-07-01;1799.26;1769.26;;Monofásico;30
Empresa W;10030056;2024-08-01;1826.08;1796.08;;Monofásico;30
Empresa W;10030056;2024-09-01;2103.68;2073.68;;Monofásico;30
Empresa W;10030056;2024-10-01;2696.02;2666.02;;Monofásico;30
Empresa W;10030056;2024-11-01;2680.18;2650.18;;Monofásico;30
Empresa W;10030056;2024-12-01;2771.61;2741.61;6150.42;Monofásico;30
Empresa W;10030057;2023-01-01;2044.8;1944.8;;Trifásico;100
Empresa W;10030057;2023-02-01;1976.3;1876.3;;Trifásico;100
Empresa W;10030057;2023-03-01;2224.59;2092.88;;Trifásico;100
Empresa W;10030057;2023-04-01;2225.25;2125.25;;Trifásico;100
Empresa W;10030057;2023-05-01;2635.37;2535.37;;Trifásico;100
Empresa W;10030057;2023-06-01;1548.23;1448.23;;Trifásico;100
Empresa W;10030057;2023-07-01;1400.81;1300.81;;Trifásico;100
Empresa W;10030057;2023-08-01;1484.17;1384.17;;Trifásico;100
Empresa W;10030057;2023-09-01;1926.87;1826.87;;Trifásico;100
Empresa W;10030057;2023-10-01;2468.88;2368.88;;Trifásico;100
Empresa W;10030057;2023-11-01;2493.05;2393.05;;Trifásico;100
Empresa W;10030057;2023-12-01;2586.6;2486.6;;Trifásico;100
Empresa W;10030057;2024-01-01;2090.65;1990.65;;Trifásico;100
Empresa W;10030057;2024-02-01;2010.7;1636.11;;Trifásico;100
Empresa W;10030057;2024-03-01;2251.01;2151.01;;Trifásico;100
Empresa W;10030057;2024-04-01;2260.23;2160.23;;Trifásico;100
Empresa W;10030057;2024-05-01;2695.16;2595.16;;Trifásico;100
Empresa W;10030057;2024-06-01;1612.58;1512.58;;Trifásico;100
Empresa W;10030057;2024-07-01;1956.15;1633.12;;Trifásico;100
Empresa W;10030057;2024-08-01;2006.85;1906.85;;Trifásico;100
Empresa W;10030057;2024-09-01;2429.64;2329.64;;Trifásico;100
Empresa W;10030057;2024-10-01;3084.68;2984.68;;Trifásico;100
Empresa W;10030057;2024-11-01;3035.74;2935.74;;Trifásico;100
Empresa W;10030057;2024-12-01;3061.08;2961.08;6662.93;Trifásico;100
Empresa W;10030058;2023-01-01;2331.32;2301.32;;Monofásico;30
Empresa W;10030058;2023-02-01;2253.22;2223.22;;Monofásico;30
Empresa W;10030058;2023-03-01;2536.3;2506.3;;Monofásico;30
Empresa W;10030058;2023-04-01;2537.05;2507.05;;Monofásico;30
Empresa W;10030058;2023-05-01;3004.63;2974.63;;Monofásico;30
Empresa W;10030058;2023-06-01;1765.17;1735.17;;Monofásico;30
Empresa W;10030058;2023-07-01;1597.1;1567.1;;Monofásico;30
Empresa W;10030058;2023-08-01;1692.13;1500.98;;Monofásico;30
Empresa W;10030058;2023-09-01;2196.86;1622.93;;Monofásico;30
Empresa W;10030058;2023-10-01;2814.82;2369.24;;Monofásico;30
Empresa W;10030058;2023-11-01;2842.37;2812.37;;Monofásico;30
Empresa W;10030058;2023-12-01;2949.03;2919.03;;Monofásico;30
Empresa W;10030058;2024-01-01;2382.61;2352.61;;Monofásico;30
Empresa W;10030058;2024-02-01;2309.97;2279.97;;Monofásico;30
Empresa W;10030058;2024-03-01;2581.84;2551.84;;Monofásico;30
Empresa W;10030058;2024-04-01;2564.92;2534.92;;Monofásico;30
Empresa W;10030058;2024-05-01;3043.63;3013.63;;Monofásico;30
Empresa W;10030058;2024-06-01;1840.5;1810.5;;Monofásico;30
Empresa W;10030058;2024-07-01;2164.6;2134.6;;Monofásico;30
Empresa W;10030058;2024-08-01;2095.32;2065.32;;Monofásico;30
Empresa W;10030058;2024-09-01;2591.38;2561.38;;Monofásico;30
Empresa W;10030058;2024-10-01;3349.73;3319.73;;Monofásico;30
Empresa W;10030058;2024-11-01;3538.62;3508.62;;Monofásico;30
Empresa W;10030058;2024-12-01;3694.92;3664.92;16265.56;Monofásico;30
Empresa W;10030059;2023-01-01;2104.89;2004.89;;Trifásico;100
Empresa W;10030059;2023-02-01;2034.38;1934.38;;Trifásico;100
Empresa W;10030059;2023-03-01;2289.96;1985.55;;Trifásico;100
Empresa W;10030059;2023-04-01;2290.64;2190.64;;Trifásico;100
Empresa W;10030059;2023-05-01;2712.81;2612.81;;Trifásico;100
Empresa W;10030059;2023-06-01;1593.73;1493.73;;Trifásico;100
Empresa W;10030059;2023-07-01;1441.98;1341.98;;Trifásico;100
Empresa W;10030059;2023-08-01;1527.78;1427.78;;Trifásico;100
Empresa W;10030059;2023-09-01;1983.49;1551.39;;Trifásico;100
Empresa W;10030059;2023-10-01;2541.43;2441.43;;Trifásico;100
Empresa W;10030059;2023-11-01;2566.3;2466.3;;Trifásico;100
Empresa W;10030059;2023-12-01;2662.6;2562.6;;Trifásico;100
Empresa W;10030059;2024-01-01;2141.68;2041.68;;Trifásico;100
Empresa W;10030059;2024-02-01;2072.6;1972.6;;Trifásico;100
Empresa W;10030059;2024-03-01;2315.61;2215.61;;Trifásico;100
Empresa W;10030059;2024-04-01;2339.17;2239.17;;Trifásico;100
Empresa W;10030059;2024-05-01;2742.15;2467.46;;Trifásico;100
Empresa W;10030059;2024-06-01;1631.39;1531.39;;Trifásico;100
Empresa W;10030059;2024-07-01;1835.48;1735.48;;Trifásico;100
Empresa W;10030059;2024-08-01;2091.8;1991.8;;Trifásico;100
Empresa W;10030059;2024-09-01;2622.04;2522.04;;Trifásico;100
Empresa W;10030059;2024-10-01;3103.06;2504.81;;Trifásico;100
Empresa W;10030059;2024-11-01;2912.46;2678.57;;Trifásico;100
Empresa W;10030059;2024-12-01;3095.53;2949.23;0.0;Trifásico;100
Empresa W;10030060;2023-01-01;1955.89;1855.89;;Trifásico;100
Empresa W;10030060;2023-02-01;1890.36;1510.57;;Trifásico;100
Empresa W;10030060;2023-03-01;2127.85;2027.85;;Trifásico;100
Empresa W;10030060;2023-04-01;2128.49;2028.49;;Trifásico;100
Empresa W;10030060;2023-05-01;2520.77;2420.77;;Trifásico;100
Empresa W;10030060;2023-06-01;1480.91;1380.91;;Trifásico;100
Empresa W;10030060;2023-07-01;1339.9;1112.96;;Trifásico;100
Empresa W;10030060;2023-08-01;1419.63;1182.08;;Trifásico;100
Empresa W;10030060;2023-09-01;1843.08;1743.08;;Trifásico;100
Empresa W;10030060;2023-10-01;2361.52;2261.52;;Trifásico;100
Empresa W;10030060;2023-11-01;2384.64;2284.64;;Trifásico;100
Empresa W;10030060;2023-12-01;2474.12;2374.12;;Trifásico;100
Empresa W;10030060;2024-01-01;2010.72;1910.72;;Trifásico;100
Empresa W;10030060;2024-02-01;1950.56;1850.56;;Trifásico;100
Empresa W;10030060;2024-03-01;2159.08;2059.08;;Trifásico;100
Empresa W;10030060;2024-04-01;2156.85;1559.12;;Trifásico;100
Empresa W;10030060;2024-05-01;2552.99;2452.99;;Trifásico;100
Empresa W;10030060;2024-06-01;1513.14;1413.14;;Trifásico;100
Empresa W;10030060;2024-07-01;1964.53;1584.62;;Trifásico;100
Empresa W;10030060;2024-08-01;2020.15;1920.15;;Trifásico;100
Empresa W;10030060;2024-09-01;2232.58;2132.58;;Trifásico;100
Empresa W;10030060;2024-10-01;2961.29;2861.29;;Trifásico;100
Empresa W;10030060;2024-11-01;2838.4;2738.4;;Trifásico;100
Empresa W;10030060;2024-12-01;2976.87;2354.14;0.0;Trifásico;100
Empresa W;10030061;2023-01-01;1971.84;1871.84;;Trifásico;100
Empresa W;10030061;2023-02-01;1905.78;1805.78;;Trifásico;100
Empresa W;10030061;2023-03-01;2145.21;2045.21;;Trifásico;100
Empresa W;10030061;2023-04-01;2145.85;2045.85;;Trifásico;100
Empresa W;10030061;2023-05-01;2541.33;1734.06;;Trifásico;100
Empresa W;10030061;2023-06-01;1492.99;1230.1;;Trifásico;100
Empresa W;10030061;2023-07-01;1350.83;1149.65;;Trifásico;100
Empresa W;10030061;2023-08-01;1431.21;968.61;;Trifásico;100
Empresa W;10030061;2023-09-01;1858.11;1758.11;;Trifásico;100
Empresa W;10030061;2023-10-01;2380.78;2280.78;;Trifásico;100
Empresa W;10030061;2023-11-01;2404.08;2304.08;;Trifásico;100
Empresa W;10030061;2023-12-01;2494.3;2394.3;;Trifásico;100
Empresa W;10030061;2024-01-01;2007.99;1907.99;;Trifásico;100
Empresa W;10030061;2024-02-01;1944.5;1844.5;;Trifásico;100
Empresa W;10030061;2024-03-01;2193.34;1592.17;;Trifásico;100
Empresa W;10030061;2024-04-01;2190.27;1708.75;;Trifásico;100
Empresa W;10030061;2024-05-01;2563.14;2463.14;;Trifásico;100
Empresa W;10030061;2024-06-01;1548.88;1448.88;;Trifásico;100
Empresa W;10030061;2024-07-01;1676.75;1576.75;;Trifásico;100
Empresa W;10030061;2024-08-01;2013.14;1913.14;;Trifásico;100
Empresa W;10030061;2024-09-01;2192.21;1768.31;;Trifásico;100
Empresa W;10030061;2024-10-01;2779.47;2679.47;;Trifásico;100
Empresa W;10030061;2024-11-01;2821.91;2721.91;;Trifásico;100
Empresa W;10030061;2024-12-01;2963.11;2863.11;11688.9;Trifásico;100
Empresa W;10030062;2023-01-01;1322.68;1222.68;;Trifásico;100
Empresa W;10030062;2023-02-01;1278.37;964.35;;Trifásico;100
Empresa W;10030062;2023-03-01;1438.98;1338.98;;Trifásico;100
Empresa W;10030062;2023-04-01;1439.41;1339.41;;Trifásico;100
Empresa W;10030062;2023-05-01;1704.69;1604.69;;Trifásico;100
Empresa W;10030062;2023-06-01;1001.48;838.9;;Trifásico;100
Empresa W;10030062;2023-07-01;906.12;806.12;;Trifásico;100
Empresa W;10030062;2023-08-01;960.04;720.63;;Trifásico;100
Empresa W;10030062;2023-09-01;1246.4;1146.4;;Trifásico;100
Empresa W;10030062;2023-10-01;1597.0;1497.0;;Trifásico;100
Empresa W;10030062;2023-11-01;1612.63;1512.63;;Trifásico;100
Empresa W;10030062;2023-12-01;1673.14;1514.76;;Trifásico;100
Empresa W;10030062;2024-01-01;1343.51;1153.64;;Trifásico;100
Empresa W;10030062;2024-02-01;1315.2;1215.2;;Trifásico;100
Empresa W;10030062;2024-03-01;1461.04;1361.04;;Trifásico;100
Empresa W;10030062;2024-04-01;1463.14;1363.14;;Trifásico;100
Empresa W;10030062;2024-05-01;1747.18;1647.18;;Trifásico;100
Empresa W;10030062;2024-06-01;1027.49;927.49;;Trifásico;100
Empresa W;10030062;2024-07-01;1323.75;1223.75;;Trifásico;100
Empresa W;10030062;2024-08-01;1364.46;1264.46;;Trifásico;100
Empresa W;10030062;2024-09-01;1549.87;1449.87;;Trifásico;100
Empresa W;10030062;2024-10-01;1927.76;1827.76;;Trifásico;100
Empresa W;10030062;2024-11-01;1933.03;1833.03;;Trifásico;100
Empresa W;10030062;2024-12-01;2033.12;1933.12;9736.91;Trifásico;100
Empresa W;10030063;2023-01-01;243.48;213.48;;Monofásico;30
Empresa W;10030063;2023-02-01;235.33;205.33;;Monofásico;30
Empresa W;10030063;2023-03-01;264.89;206.36;;Monofásico;30
Empresa W;10030063;2023-04-01;264.97;234.97;;Monofásico;30
Empresa W;10030063;2023-05-01;313.8;283.8;;Monofásico;30
Empresa W;10030063;2023-06-01;184.35;154.35;;Monofásico;30
Empresa W;10030063;2023-07-01;166.8;136.8;;Monofásico;30
Empresa W;10030063;2023-08-01;176.73;146.73;;Monofásico;30
Empresa W;10030063;2023-09-01;229.44;199.44;;Monofásico;30
Empresa W;10030063;2023-10-01;293.98;263.98;;Monofásico;30
Empresa W;10030063;2023-11-01;296.86;266.86;;Monofásico;30
Empresa W;10030063;2023-12-01;308.0;278.0;;Monofásico;30
Empresa W;10030063;2024-01-01;248.31;201.31;;Monofásico;30
Empresa W;10030063;2024-02-01;241.29;211.29;;Monofásico;30
Empresa W;10030063;2024-03-01;270.3;240.3;;Monofásico;30
Empresa W;10030063;2024-04-01;272.76;224.5;;Monofásico;30
Empresa W;10030063;2024-05-01;319.18;289.18;;Monofásico;30
Empresa W;10030063;2024-06-01;187.64;157.64;;Monofásico;30
Empresa W;10030063;2024-07-01;222.07;150.69;;Monofásico;30
Empresa W;10030063;2024-08-01;236.98;206.98;;Monofásico;30
Empresa W;10030063;2024-09-01;280.51;195.67;;Monofásico;30
Empresa W;10030063;2024-10-01;357.31;233.68;;Monofásico;30
Empresa W;10030063;2024-11-01;364.9;297.78;;Monofásico;30
Empresa W;10030063;2024-12-01;382.7;352.7;1122.27;Monofásico;30
Empresa W;10030064;2023-01-01;1462.2;1412.2;;Bifásico;50
Empresa W;10030064;2023-02-01;1413.21;1261.18;;Bifásico;50
Empresa W;10030064;2023-03-01;1590.76;1540.76;;Bifásico;50
Empresa W;10030064;2023-04-01;1591.23;1541.23;;Bifásico;50
Empresa W;10030064;2023-05-01;1884.5;1834.5;;Bifásico;50
Empresa W;10030064;2023-06-01;1107.11;1057.11;;Bifásico;50
Empresa W;10030064;2023-07-01;1001.69;951.69;;Bifásico;50
Empresa W;10030064;2023-08-01;1061.3;1011.3;;Bifásico;50
Empresa W;10030064;2023-09-01;1377.86;1293.24;;Bifásico;50
Empresa W;10030064;2023-10-01;1765.45;1715.45;;Bifásico;50
Empresa W;10030064;2023-11-01;1782.73;1732.73;;Bifásico;50
Empresa W;10030064;2023-12-01;1849.62;1799.62;;Bifásico;50
Empresa W;10030064;2024-01-01;1485.59;1435.59;;Bifásico;50
Empresa W;10030064;2024-02-01;1436.36;1386.36;;Bifásico;50
Empresa W;10030064;2024-03-01;1620.0;1570.0;;Bifásico;50
Empresa W;10030064;2024-04-01;1609.65;1559.65;;Bifásico;50
Empresa W;10030064;2024-05-01;1906.26;1324.78;;Bifásico;50
Empresa W;10030064;2024-06-01;1124.05;946.32;;Bifásico;50
Empresa W;10030064;2024-07-01;1311.81;918.05;;Bifásico;50
Empresa W;10030064;2024-08-01;1386.53;1336.53;;Bifásico;50
Empresa W;10030064;2024-09-01;1740.4;1595.37;;Bifásico;50
Empresa W;10030064;2024-10-01;2189.98;2139.98;;Bifásico;50
Empresa W;10030064;2024-11-01;2234.95;2184.95;;Bifásico;50
Empresa W;10030064;2024-12-01;2104.64;2054.64;6084.77;Bifásico;50
Empresa W;10030065;2023-01-01;2393.24;2293.24;;Trifásico;100
Empresa W;10030065;2023-02-01;2313.06;2213.06;;Trifásico;100
Empresa W;10030065;2023-03-01;2603.66;2503.66;;Trifásico;100
Empresa W;10030065;2023-04-01;2604.43;2504.43;;Trifásico;100
Empresa W;10030065;2023-05-01;3084.43;2984.43;;Trifásico;100
Empresa W;10030065;2023-06-01;1812.05;1712.05;;Trifásico;100
Empresa W;10030065;2023-07-01;1639.51;1539.51;;Trifásico;100
Empresa W;10030065;2023-08-01;1737.07;1637.07;;Trifásico;100
Empresa W;10030065;2023-09-01;2255.2;1740.34;;Trifásico;100
Empresa W;10030065;2023-10-01;2889.58;2173.08;;Trifásico;100
Empresa W;10030065;2023-11-01;2917.86;2003.94;;Trifásico;100
Empresa W;10030065;2023-12-01;3027.35;2927.35;;Trifásico;100
Empresa W;10030065;2024-01-01;2456.35;1714.89;;Trifásico;100
Empresa W;10030065;2024-02-01;2364.22;2264.22;;Trifásico;100
Empresa W;10030065;2024-03-01;2663.04;2563.04;;Trifásico;100
Empresa W;10030065;2024-04-01;2671.39;1893.21;;Trifásico;100
Empresa W;10030065;2024-05-01;3115.39;3015.39;;Trifásico;100
Empresa W;10030065;2024-06-01;1878.6;1610.87;;Trifásico;100
Empresa W;10030065;2024-07-01;2111.02;2011.02;;Trifásico;100
Empresa W;10030065;2024-08-01;2162.16;1831.47;;Trifásico;100
Empresa W;10030065;2024-09-01;2823.72;2723.72;;Trifásico;100
Empresa W;10030065;2024-10-01;3296.7;3196.7;;Trifásico;100
Empresa W;10030065;2024-11-01;3333.5;3233.5;;Trifásico;100
Empresa W;10030065;2024-12-01;3479.86;3379.86;12197.89;Trifásico;100
Empresa W;10030066;2023-01-01;423.86;393.86;;Monofásico;30
Empresa W;10030066;2023-02-01;409.66;379.66;;Monofásico;30
Empresa W;10030066;2023-03-01;461.13;431.13;;Monofásico;30
Empresa W;10030066;2023-04-01;461.27;431.27;;Monofásico;30
