usina;uc;mes_ref;consumo;injetado;saldo;Tipo_de_Instalacao;Custo_de_Disponibilidade
Usina_Z;10030048;2024-02-01;568.89;483.93;;Monofásico;30
Usina_Z;10030048;2024-03-01;632.92;602.92;;Monofásico;30
Usina_Z;10030048;2024-04-01;631.77;601.77;;Monofásico;30
Usina_Z;10030048;2024-05-01;756.24;613.36;;Monofásico;30
Usina_Z;10030048;2024-06-01;448.16;340.0;;Monofásico;30
Usina_Z;10030048;2024-07-01;508.06;478.06;;Monofásico;30
Usina_Z;10030048;2024-08-01;530.44;500.44;;Monofásico;30
Usina_Z;10030048;2024-09-01;644.54;614.54;;Monofásico;30
Usina_Z;10030048;2024-10-01;804.76;774.76;;Monofásico;30
Usina_Z;10030048;2024-11-01;880.05;850.05;;Monofásico;30
Usina_Z;10030048;2024-12-01;910.81;684.01;0.0;Monofásico;30
Usina_Z;10030049;2023-01-01;1258.46;1228.46;;Monofásico;30
Usina_Z;10030049;2023-02-01;1216.3;1186.3;;Monofásico;30
Usina_Z;10030049;2023-03-01;1369.11;1339.11;;Monofásico;30
Usina_Z;10030049;2023-04-01;1369.51;1339.51;;Monofásico;30
Usina_Z;10030049;2023-05-01;1621.92;1550.66;;Monofásico;30
Usina_Z;10030049;2023-06-01;952.85;922.85;;Monofásico;30
Usina_Z;10030049;2023-07-01;862.12;592.88;;Monofásico;30
Usina_Z;10030049;2023-08-01;913.42;883.42;;Monofásico;30
Usina_Z;10030049;2023-09-01;1185.88;1155.88;;Monofásico;30
Usina_Z;10030049;2023-10-01;1519.45;1489.45;;Monofásico;30
Usina_Z;10030049;2023-11-01;1534.33;1504.33;;Monofásico;30
Usina_Z;10030049;2023-12-01;1591.9;1416.87;;Monofásico;30
Usina_Z;10030049;2024-01-01;1288.37;1258.37;;Monofásico;30
Usina_Z;10030049;2024-02-01;1252.92;1222.92;;Monofásico;30
Usina_Z;10030049;2024-03-01;1393.37;1363.37;;Monofásico;30
Usina_Z;10030049;2024-04-01;1400.77;1370.77;;Monofásico;30
Usina_Z;10030049;2024-05-01;1640.25;1610.25;;Monofásico;30
Usina_Z;10030049;2024-06-01;975.97;945.97;;Monofásico;30
Usina_Z;10030049;2024-07-01;1173.14;872.79;;Monofásico;30
Usina_Z;10030049;2024-08-01;1314.87;1284.87;;Monofásico;30
Usina_Z;10030049;2024-09-01;1488.01;1458.01;;Monofásico;30
Usina_Z;10030049;2024-10-01;1733.02;1703.02;;Monofásico;30
Usina_Z;10030049;2024-11-01;1846.58;1816.58;;Monofásico;30
Usina_Z;10030049;2024-12-01;1862.5;1395.74;0.0;Monofásico;30
Usina_Z;10030050;2023-01-01;1170.08;1140.08;;Monofásico;30
Usina_Z;10030050;2023-02-01;1130.88;1100.88;;Monofásico;30
Usina_Z;10030050;2023-03-01;1272.95;1242.95;;Monofásico;30
Usina_Z;10030050;2023-04-01;1273.33;1243.33;;Monofásico;30
Usina_Z;10030050;2023-05-01;1508.01;1478.01;;Monofásico;30
Usina_Z;10030050;2023-06-01;885.93;855.93;;Monofásico;30
Usina_Z;10030050;2023-07-01;801.57;771.57;;Monofásico;30
Usina_Z;10030050;2023-08-01;849.27;819.27;;Monofásico;30
Usina_Z;10030050;2023-09-01;1102.59;1059.93;;Monofásico;30
Usina_Z;10030050;2023-10-01;1412.74;1382.74;;Monofásico;30
Usina_Z;10030050;2023-11-01;1426.57;1001.35;;Monofásico;30
Usina_Z;10030050;2023-12-01;1480.1;1439.3;;Monofásico;30
Usina_Z;10030050;2024-01-01;1194.1;1164.1;;Monofásico;30
Usina_Z;10030050;2024-02-01;1157.15;1127.15;;Monofásico;30
Usina_Z;10030050;2024-03-01;1299.98;1269.98;;Monofásico;30
Usina_Z;10030050;2024-04-01;1286.12;1256.12;;Monofásico;30
Usina_Z;10030050;2024-05-01;1543.45;1513.45;;Monofásico;30
Usina_Z;10030050;2024-06-01;923.14;850.93;;Monofásico;30
Usina_Z;10030050;2024-07-01;1136.03;834.75;;Monofásico;30
Usina_Z;10030050;2024-08-01;1174.5;928.89;;Monofásico;30
Usina_Z;10030050;2024-09-01;1330.82;1300.82;;Monofásico;30
Usina_Z;10030050;2024-10-01;1769.11;1739.11;;Monofásico;30
Usina_Z;10030050;2024-11-01;1731.14;1701.14;;Monofásico;30
Usina_Z;10030050;2024-12-01;1689.74;1659.74;5826.43;Monofásico;30
Usina_Z;10030051;2023-01-01;1955.07;1527.76;;Trifásico;100
Usina_Z;10030051;2023-02-01;1889.58;1789.58;;Trifásico;100
Usina_Z;10030051;2023-03-01;2126.97;1646.75;;Trifásico;100
Usina_Z;10030051;2023-04-01;2127.6;1807.32;;Trifásico;100
Usina_Z;10030051;2023-05-01;2519.72;2419.72;;Trifásico;100
Usina_Z;10030051;2023-06-01;1480.29;1371.31;;Trifásico;100
Usina_Z;10030051;2023-07-01;1339.34;879.08;;Trifásico;100
Usina_Z;10030051;2023-08-01;1419.04;1319.04;;Trifásico;100
Usina_Z;10030051;2023-09-01;1842.31;1742.31;;Trifásico;100
Usina_Z;10030051;2023-10-01;2360.54;1671.17;;Trifásico;100
Usina_Z;10030051;2023-11-01;2383.64;2283.64;;Trifásico;100
Usina_Z;10030051;2023-12-01;2473.09;2167.06;;Trifásico;100
Usina_Z;10030051;2024-01-01;1997.06;1897.06;;Trifásico;100
Usina_Z;10030051;2024-02-01;1940.08;1840.08;;Trifásico;100
Usina_Z;10030051;2024-03-01;2148.96;2048.96;;Trifásico;100
Usina_Z;10030051;2024-04-01;2175.22;1672.28;;Trifásico;100
Usina_Z;10030051;2024-05-01;2573.71;2473.71;;Trifásico;100
Usina_Z;10030051;2024-06-01;1501.7;1012.16;;Trifásico;100
Usina_Z;10030051;2024-07-01;1795.41;1695.41;;Trifásico;100
Usina_Z;10030051;2024-08-01;1769.63;1669.63;;Trifásico;100
Usina_Z;10030051;2024-09-01;2405.34;2305.34;;Trifásico;100
Usina_Z;10030051;2024-10-01;2843.56;2145.3;;Trifásico;100
Usina_Z;10030051;2024-11-01;2874.69;2774.69;;Trifásico;100
Usina_Z;10030051;2024-12-01;3025.33;2925.33;13197.45;Trifásico;100
Usina_Z;10030052;2023-01-01;1849.81;1819.81;;Monofásico;30
Usina_Z;10030052;2023-02-01;1787.85;1757.85;;Monofásico;30
Usina_Z;10030052;2023-03-01;2012.45;1982.45;;Monofásico;30
Usina_Z;10030052;2023-04-01;2013.06;1983.06;;Monofásico;30
Usina_Z;10030052;2023-05-01;2384.06;2354.06;;Monofásico;30
Usina_Z;10030052;2023-06-01;1400.6;1370.6;;Monofásico;30
Usina_Z;10030052;2023-07-01;1267.23;1040.23;;Monofásico;30
Usina_Z;10030052;2023-08-01;1342.64;1312.64;;Monofásico;30
Usina_Z;10030052;2023-09-01;1743.12;1713.12;;Monofásico;30
Usina_Z;10030052;2023-10-01;2233.45;1570.79;;Monofásico;30
Usina_Z;10030052;2023-11-01;2255.31;2225.31;;Monofásico;30
Usina_Z;10030052;2023-12-01;2339.94;1949.0;;Monofásico;30
Usina_Z;10030052;2024-01-01;1874.55;1760.69;;Monofásico;30
Usina_Z;10030052;2024-02-01;1844.24;1814.24;;Monofásico;30
Usina_Z;10030052;2024-03-01;2049.48;2019.48;;Monofásico;30
Usina_Z;10030052;2024-04-01;2035.31;2005.31;;Monofásico;30
Usina_Z;10030052;2024-05-01;2425.45;2247.28;;Monofásico;30
Usina_Z;10030052;2024-06-01;1459.88;1429.88;;Monofásico;30
Usina_Z;10030052;2024-07-01;1771.28;1741.28;;Monofásico;30
Usina_Z;10030052;2024-08-01;1687.86;1657.86;;Monofásico;30
Usina_Z;10030052;2024-09-01;2143.82;1697.1;;Monofásico;30
Usina_Z;10030052;2024-10-01;2832.94;2428.37;;Monofásico;30
Usina_Z;10030052;2024-11-01;2745.31;2715.31;;Monofásico;30
Usina_Z;10030052;2024-12-01;2701.65;2671.65;5975.67;Monofásico;30
Usina_Z;10030053;2023-01-01;903.8;803.8;;Trifásico;100
Usina_Z;10030053;2023-02-01;873.52;773.52;;Trifásico;100
Usina_Z;10030053;2023-03-01;983.26;883.26;;Trifásico;100
Usina_Z;10030053;2023-04-01;983.56;883.56;;Trifásico;100
Usina_Z;10030053;2023-05-01;1164.83;1064.83;;Trifásico;100
Usina_Z;10030053;2023-06-01;684.32;584.32;;Trifásico;100
Usina_Z;10030053;2023-07-01;619.16;519.16;;Trifásico;100
Usina_Z;10030053;2023-08-01;656.0;556.0;;Trifásico;100
Usina_Z;10030053;2023-09-01;851.67;615.71;;Trifásico;100
Usina_Z;10030053;2023-10-01;1091.24;991.24;;Trifásico;100
Usina_Z;10030053;2023-11-01;1101.92;1001.92;;Trifásico;100
Usina_Z;10030053;2023-12-01;1143.27;1043.27;;Trifásico;100
Usina_Z;10030053;2024-01-01;921.65;821.65;;Trifásico;100
Usina_Z;10030053;2024-02-01;896.02;796.02;;Trifásico;100
Usina_Z;10030053;2024-03-01;999.25;899.25;;Trifásico;100
Usina_Z;10030053;2024-04-01;1011.23;911.23;;Trifásico;100
Usina_Z;10030053;2024-05-01;1184.61;1084.61;;Trifásico;100
Usina_Z;10030053;2024-06-01;710.69;583.17;;Trifásico;100
Usina_Z;10030053;2024-07-01;907.86;807.86;;Trifásico;100
Usina_Z;10030053;2024-08-01;933.11;833.11;;Trifásico;100
Usina_Z;10030053;2024-09-01;1100.91;1000.91;;Trifásico;100
Usina_Z;10030053;2024-10-01;1241.09;1141.09;;Trifásico;100
Usina_Z;10030053;2024-11-01;1354.79;968.41;;Trifásico;100
Usina_Z;10030053;2024-12-01;1412.66;1312.66;4196.15;Trifásico;100
Usina_Z;10030054;2023-01-01;1591.3;1348.93;;Monofásico;30
Usina_Z;10030054;2023-02-01;1537.99;1507.99;;Monofásico;30
Usina_Z;10030054;2023-03-01;1731.21;1701.21;;Monofásico;30
Usina_Z;10030054;2023-04-01;1731.73;1701.73;;Monofásico;30
Usina_Z;10030054;2023-05-01;2050.89;2020.89;;Monofásico;30
Usina_Z;10030054;2023-06-01;1204.86;1027.25;;Monofásico;30
Usina_Z;10030054;2023-07-01;1090.14;1060.14;;Monofásico;30
Usina_Z;10030054;2023-08-01;1155.01;975.23;;Monofásico;30
Usina_Z;10030054;2023-09-01;1499.52;1167.37;;Monofásico;30
Usina_Z;10030054;2023-10-01;1921.33;1891.33;;Monofásico;30
Usina_Z;10030054;2023-11-01;1940.13;1910.13;;Monofásico;30
Usina_Z;10030054;2023-12-01;2012.94;1982.94;;Monofásico;30
Usina_Z;10030054;2024-01-01;1627.52;1550.25;;Monofásico;30
Usina_Z;10030054;2024-02-01;1576.03;1176.13;;Monofásico;30
Usina_Z;10030054;2024-03-01;1748.93;1718.93;;Monofásico;30
Usina_Z;10030054;2024-04-01;1780.66;1750.66;;Monofásico;30
Usina_Z;10030054;2024-05-01;2099.58;2069.58;;Monofásico;30
Usina_Z;10030054;2024-06-01;1230.39;1200.39;;Monofásico;30
Usina_Z;10030054;2024-07-01;1399.29;1369.29;;Monofásico;30
Usina_Z;10030054;2024-08-01;1429.94;1235.88;;Monofásico;30
Usina_Z;10030054;2024-09-01;1926.88;1896.88;;Monofásico;30
Usina_Z;10030054;2024-10-01;2203.81;2173.81;;Monofásico;30
Usina_Z;10030054;2024-11-01;2277.61;2247.61;;Monofásico;30
Usina_Z;10030054;2024-12-01;2508.93;2478.93;12466.02;Monofásico;30
Usina_Z;10030055;2023-01-01;455.65;355.65;;Trifásico;100
Usina_Z;10030055;2023-02-01;440.39;340.39;;Trifásico;100
Usina_Z;10030055;2023-03-01;495.72;395.72;;Trifásico;100
Usina_Z;10030055;2023-04-01;495.87;395.87;;Trifásico;100
Usina_Z;10030055;2023-05-01;587.25;468.54;;Trifásico;100
Usina_Z;10030055;2023-06-01;345.0;245.0;;Trifásico;100
Usina_Z;10030055;2023-07-01;312.15;212.15;;Trifásico;100
Usina_Z;10030055;2023-08-01;330.73;230.73;;Trifásico;100
Usina_Z;10030055;2023-09-01;429.37;329.37;;Trifásico;100
Usina_Z;10030055;2023-10-01;550.15;450.15;;Trifásico;100
Usina_Z;10030055;2023-11-01;555.54;421.68;;Trifásico;100
Usina_Z;10030055;2023-12-01;576.39;476.39;;Trifásico;100
Usina_Z;10030055;2024-01-01;466.22;366.22;;Trifásico;100
Usina_Z;10030055;2024-02-01;449.4;349.4;;Trifásico;100
Usina_Z;10030055;2024-03-01;505.98;405.98;;Trifásico;100
Usina_Z;10030055;2024-04-01;503.06;403.06;;Trifásico;100
Usina_Z;10030055;2024-05-01;599.54;499.54;;Trifásico;100
Usina_Z;10030055;2024-06-01;357.31;181.37;;Trifásico;100
Usina_Z;10030055;2024-07-01;411.71;311.71;;Trifásico;100
Usina_Z;10030055;2024-08-01;404.98;304.98;;Trifásico;100
Usina_Z;10030055;2024-09-01;537.57;437.57;;Trifásico;100
Usina_Z;10030055;2024-10-01;652.17;552.17;;Trifásico;100
Usina_Z;10030055;2024-11-01;659.75;559.75;;Trifásico;100
Usina_Z;10030055;2024-12-01;653.59;553.59;2639.87;Trifásico;100
Usina_Z;10030056;2023-01-01;2337.65;2287.65;;Bifásico;50
Usina_Z;10030056;2023-02-01;2259.34;2209.34;;Bifásico;50
Usina_Z;10030056;2023-03-01;2543.18;2144.24;;Bifásico;50
Usina_Z;10030056;2023-04-01;2543.94;1851.05;;Bifásico;50
Usina_Z;10030056;2023-05-01;3012.79;2962.79;;Bifásico;50
Usina_Z;10030056;2023-06-01;1769.96;1719.96;;Bifásico;50
Usina_Z;10030056;2023-07-01;1601.43;1292.3;;Bifásico;50
Usina_Z;10030056;2023-08-01;1696.72;1628.03;;Bifásico;50
Usina_Z;10030056;2023-09-01;2202.82;2152.82;;Bifásico;50
Usina_Z;10030056;2023-10-01;2822.46;2543.25;;Bifásico;50
Usina_Z;10030056;2023-11-01;2850.09;2202.48;;Bifásico;50
Usina_Z;10030056;2023-12-01;2957.03;2907.03;;Bifásico;50
Usina_Z;10030056;2024-01-01;2389.48;2339.48;;Bifásico;50
Usina_Z;10030056;2024-02-01;2292.79;2242.79;;Bifásico;50
Usina_Z;10030056;2024-03-01;2571.21;2521.21;;Bifásico;50
Usina_Z;10030056;2024-04-01;2599.84;1980.88;;Bifásico;50
Usina_Z;10030056;2024-05-01;3055.67;3005.67;;Bifásico;50
Usina_Z;10030056;2024-06-01;1819.53;1769.53;;Bifásico;50
Usina_Z;10030056;2024-07-01;2292.75;2188.49;;Bifásico;50
Usina_Z;10030056;2024-08-01;2282.33;2232.33;;Bifásico;50
Usina_Z;10030056;2024-09-01;2627.51;2079.17;;Bifásico;50
Usina_Z;10030056;2024-10-01;3455.76;3405.76;;Bifásico;50
Usina_Z;10030056;2024-11-01;3421.57;3076.4;;Bifásico;50
Usina_Z;10030056;2024-12-01;3588.33;3538.33;14504.52;Bifásico;50
Usina_Z;10030057;2023-01-01;1591.2;1541.2;;Bifásico;50
Usina_Z;10030057;2023-02-01;1537.9;1487.9;;Bifásico;50
Usina_Z;10030057;2023-03-01;1731.1;1681.1;;Bifásico;50
Usina_Z;10030057;2023-04-01;1731.62;1681.62;;Bifásico;50
Usina_Z;10030057;2023-05-01;2050.76;2000.76;;Bifásico;50
Usina_Z;10030057;2023-06-01;1204.79;1154.79;;Bifásico;50
Usina_Z;10030057;2023-07-01;1090.07;1040.07;;Bifásico;50
Usina_Z;10030057;2023-08-01;1154.93;1104.93;;Bifásico;50
Usina_Z;10030057;2023-09-01;1499.43;1449.43;;Bifásico;50
Usina_Z;10030057;2023-10-01;1921.2;1572.25;;Bifásico;50
Usina_Z;10030057;2023-11-01;1940.01;1730.37;;Bifásico;50
Usina_Z;10030057;2023-12-01;2012.81;1767.07;;Bifásico;50
Usina_Z;10030057;2024-01-01;1621.71;1555.7;;Bifásico;50
Usina_Z;10030057;2024-02-01;1561.63;1511.63;;Bifásico;50
Usina_Z;10030057;2024-03-01;1781.19;1731.19;;Bifásico;50
Usina_Z;10030057;2024-04-01;1782.83;1732.83;;Bifásico;50
Usina_Z;10030057;2024-05-01;2094.42;2044.42;;Bifásico;50
Usina_Z;10030057;2024-06-01;1253.98;1203.98;;Bifásico;50
Usina_Z;10030057;2024-07-01;1566.42;1516.42;;Bifásico;50
Usina_Z;10030057;2024-08-01;1598.13;1548.13;;Bifásico;50
Usina_Z;10030057;2024-09-01;1901.12;1851.12;;Bifásico;50
Usina_Z;10030057;2024-10-01;2231.88;1680.47;;Bifásico;50
Usina_Z;10030057;2024-11-01;2238.23;2044.48;;Bifásico;50
Usina_Z;10030057;2024-12-01;2524.65;2474.65;11137.12;Bifásico;50
Usina_Z;10030058;2023-01-01;1744.4;1644.4;;Trifásico;100
Usina_Z;10030058;2023-02-01;1685.96;1585.96;;Trifásico;100
Usina_Z;10030058;2023-03-01;1897.77;1797.77;;Trifásico;100
Usina_Z;10030058;2023-04-01;1898.34;1413.07;;Trifásico;100
Usina_Z;10030058;2023-05-01;2248.2;2148.2;;Trifásico;100
Usina_Z;10030058;2023-06-01;1320.78;1220.78;;Trifásico;100
Usina_Z;10030058;2023-07-01;1195.02;1095.02;;Trifásico;100
Usina_Z;10030058;2023-08-01;1266.13;1166.13;;Trifásico;100
Usina_Z;10030058;2023-09-01;1643.79;1543.79;;Trifásico;100
Usina_Z;10030058;2023-10-01;2106.18;1935.44;;Trifásico;100
Usina_Z;10030058;2023-11-01;2126.79;2026.79;;Trifásico;100
Usina_Z;10030058;2023-12-01;2206.6;2106.6;;Trifásico;100
Usina_Z;10030058;2024-01-01;1791.55;1691.55;;Trifásico;100
Usina_Z;10030058;2024-02-01;1712.73;1612.73;;Trifásico;100
Usina_Z;10030058;2024-03-01;1946.44;1846.44;;Trifásico;100
Usina_Z;10030058;2024-04-01;1934.63;1834.63;;Trifásico;100
Usina_Z;10030058;2024-05-01;2290.18;2190.18;;Trifásico;100
Usina_Z;10030058;2024-06-01;1343.44;1184.15;;Trifásico;100
Usina_Z;10030058;2024-07-01;1695.82;1595.82;;Trifásico;100
Usina_Z;10030058;2024-08-01;1755.41;1655.41;;Trifásico;100
Usina_Z;10030058;2024-09-01;2065.8;1965.8;;Trifásico;100
Usina_Z;10030058;2024-10-01;2591.11;2491.11;;Trifásico;100
Usina_Z;10030058;2024-11-01;2474.35;2374.35;;Trifásico;100
Usina_Z;10030058;2024-12-01;2727.44;2395.4;0.0;Trifásico;100
Usina_Z;10030059;2023-01-01;835.52;735.52;;Trifásico;100
Usina_Z;10030059;2023-02-01;807.53;520.3;;Trifásico;100
Usina_Z;10030059;2023-03-01;908.98;605.64;;Trifásico;100
Usina_Z;10030059;2023-04-01;909.26;809.26;;Trifásico;100
Usina_Z;10030059;2023-05-01;1076.83;976.83;;Trifásico;100
Usina_Z;10030059;2023-06-01;632.62;532.62;;Trifásico;100
Usina_Z;10030059;2023-07-01;572.38;331.41;;Trifásico;100
Usina_Z;10030059;2023-08-01;606.44;506.44;;Trifásico;100
Usina_Z;10030059;2023-09-01;787.33;687.33;;Trifásico;100
Usina_Z;10030059;2023-10-01;1008.8;908.8;;Trifásico;100
Usina_Z;10030059;2023-11-01;1018.68;918.68;;Trifásico;100
Usina_Z;10030059;2023-12-01;1056.9;956.9;;Trifásico;100
Usina_Z;10030059;2024-01-01;851.5;751.5;;Trifásico;100
Usina_Z;10030059;2024-02-01;821.35;526.79;;Trifásico;100
Usina_Z;10030059;2024-03-01;930.2;830.2;;Trifásico;100
Usina_Z;10030059;2024-04-01;926.85;826.85;;Trifásico;100
Usina_Z;10030059;2024-05-01;1097.26;997.26;;Trifásico;100
Usina_Z;10030059;2024-06-01;658.23;435.35;;Trifásico;100
Usina_Z;10030059;2024-07-01;786.85;631.71;;Trifásico;100
Usina_Z;10030059;2024-08-01;775.41;663.78;;Trifásico;100
Usina_Z;10030059;2024-09-01;1030.33;930.33;;Trifásico;100
Usina_Z;10030059;2024-10-01;1217.81;902.2;;Trifásico;100
Usina_Z;10030059;2024-11-01;1210.04;1110.04;;Trifásico;100
Usina_Z;10030059;2024-12-01;1320.63;1220.63;6017.57;Trifásico;100
Usina_Z;10030060;2023-01-01;2123.22;2073.22;;Bifásico;50
Usina_Z;10030060;2023-02-01;2052.09;1474.1;;Bifásico;50
Usina_Z;10030060;2023-03-01;2309.9;1861.45;;Bifásico;50
Usina_Z;10030060;2023-04-01;2310.59;2260.59;;Bifásico;50
Usina_Z;10030060;2023-05-01;2736.43;2686.43;;Bifásico;50
Usina_Z;10030060;2023-06-01;1607.61;1557.61;;Bifásico;50
Usina_Z;10030060;2023-07-01;1454.53;1404.53;;Bifásico;50
Usina_Z;10030060;2023-08-01;1541.08;1241.87;;Bifásico;50
Usina_Z;10030060;2023-09-01;2000.76;1950.76;;Bifásico;50
Usina_Z;10030060;2023-10-01;2563.56;2066.46;;Bifásico;50
Usina_Z;10030060;2023-11-01;2588.65;2538.65;;Bifásico;50
Usina_Z;10030060;2023-12-01;2685.79;1921.61;;Bifásico;50
Usina_Z;10030060;2024-01-01;2169.61;2119.61;;Bifásico;50
Usina_Z;10030060;2024-02-01;2077.35;1700.19;;Bifásico;50
Usina_Z;10030060;2024-03-01;2376.35;2240.26;;Bifásico;50
Usina_Z;10030060;2024-04-01;2339.98;2289.98;;Bifásico;50
Usina_Z;10030060;2024-05-01;2784.54;2734.54;;Bifásico;50
Usina_Z;10030060;2024-06-01;1648.18;1598.18;;Bifásico;50
Usina_Z;10030060;2024-07-01;2109.8;2059.8;;Bifásico;50
Usina_Z;10030060;2024-08-01;2110.3;2060.3;;Bifásico;50
Usina_Z;10030060;2024-09-01;2624.18;2574.18;;Bifásico;50
Usina_Z;10030060;2024-10-01;3091.22;3041.22;;Bifásico;50
Usina_Z;10030060;2024-11-01;3203.08;2479.22;;Bifásico;50
Usina_Z;10030060;2024-12-01;3195.89;3145.89;7194.3;Bifásico;50
Usina_Z;10030061;2023-01-01;2546.83;2516.83;;Monofásico;30
Usina_Z;10030061;2023-02-01;2461.51;2431.51;;Monofásico;30
Usina_Z;10030061;2023-03-01;2770.75;2740.75;;Monofásico;30
Usina_Z;10030061;2023-04-01;2771.58;2741.58;;Monofásico;30
Usina_Z;10030061;2023-05-01;3282.38;3022.9;;Monofásico;30
Usina_Z;10030061;2023-06-01;1928.34;1755.85;;Monofásico;30
Usina_Z;10030061;2023-07-01;1744.73;1335.57;;Monofásico;30
Usina_Z;10030061;2023-08-01;1848.55;1731.78;;Monofásico;30
Usina_Z;10030061;2023-09-01;2399.94;1793.81;;Monofásico;30
Usina_Z;10030061;2023-10-01;3075.02;3045.02;;Monofásico;30
Usina_Z;10030061;2023-11-01;3105.12;3075.12;;Monofásico;30
Usina_Z;10030061;2023-12-01;3221.64;3191.64;;Monofásico;30
Usina_Z;10030061;2024-01-01;2621.67;2591.67;;Monofásico;30
Usina_Z;10030061;2024-02-01;2504.02;2474.02;;Monofásico;30
Usina_Z;10030061;2024-03-01;2848.13;2135.39;;Monofásico;30
Usina_Z;10030061;2024-04-01;2811.86;2781.86;;Monofásico;30
Usina_Z;10030061;2024-05-01;3344.14;3314.14;;Monofásico;30
Usina_Z;10030061;2024-06-01;1979.7;1949.7;;Monofásico;30
Usina_Z;10030061;2024-07-01;2389.48;2359.48;;Monofásico;30
Usina_Z;10030061;2024-08-01;2393.28;2363.28;;Monofásico;30
Usina_Z;10030061;2024-09-01;3096.14;3066.14;;Monofásico;30
Usina_Z;10030061;2024-10-01;3743.33;3713.33;;Monofásico;30
Usina_Z;10030061;2024-11-01;3763.69;3733.69;;Monofásico;30
Usina_Z;10030061;2024-12-01;3641.67;2555.59;0.0;Monofásico;30
Usina_Z;10030062;2023-01-01;1395.52;1365.52;;Monofásico;30
Usina_Z;10030062;2023-02-01;1348.77;1318.77;;Monofásico;30
Usina_Z;10030062;2023-03-01;1518.22;1488.22;;Monofásico;30
Usina_Z;10030062;2023-04-01;1518.67;1215.28;;Monofásico;30
Usina_Z;10030062;2023-05-01;1798.56;1459.91;;Monofásico;30
Usina_Z;10030062;2023-06-01;1056.62;1026.62;;Monofásico;30
Usina_Z;10030062;2023-07-01;956.01;926.01;;Monofásico;30
Usina_Z;10030062;2023-08-01;1012.9;982.9;;Monofásico;30
Usina_Z;10030062;2023-09-01;1315.03;1285.03;;Monofásico;30
Usina_Z;10030062;2023-10-01;1684.94;1654.94;;Monofásico;30
Usina_Z;10030062;2023-11-01;1701.43;1671.43;;Monofásico;30
Usina_Z;10030062;2023-12-01;1765.28;1735.28;;Monofásico;30
Usina_Z;10030062;2024-01-01;1415.37;1385.37;;Monofásico;30
Usina_Z;10030062;2024-02-01;1366.93;1336.93;;Monofásico;30
Usina_Z;10030062;2024-03-01;1535.41;1440.41;;Monofásico;30
Usina_Z;10030062;2024-04-01;1538.94;1340.72;;Monofásico;30
Usina_Z;10030062;2024-05-01;1835.02;1593.95;;Monofásico;30
Usina_Z;10030062;2024-06-01;1091.82;1061.82;;Monofásico;30
Usina_Z;10030062;2024-07-01;1232.68;1202.68;;Monofásico;30
Usina_Z;10030062;2024-08-01;1443.71;1413.71;;Monofásico;30
Usina_Z;10030062;2024-09-01;1663.69;1633.69;;Monofásico;30
Usina_Z;10030062;2024-10-01;2010.54;1980.54;;Monofásico;30
Usina_Z;10030062;2024-11-01;2058.22;2028.22;;Monofásico;30
Usina_Z;10030062;2024-12-01;2067.93;2037.93;0.0;Monofásico;30
Usina_Z;10030063;2023-01-01;2255.1;2205.1;;Bifásico;50
Usina_Z;10030063;2023-02-01;2179.56;2129.56;;Bifásico;50
Usina_Z;10030063;2023-03-01;2453.37;1720.17;;Bifásico;50
Usina_Z;10030063;2023-04-01;2454.11;2404.11;;Bifásico;50
Usina_Z;10030063;2023-05-01;2906.4;2856.4;;Bifásico;50
Usina_Z;10030063;2023-06-01;1707.46;1657.46;;Bifásico;50
Usina_Z;10030063;2023-07-01;1544.88;1494.88;;Bifásico;50
Usina_Z;10030063;2023-08-01;1636.81;1586.81;;Bifásico;50
Usina_Z;10030063;2023-09-01;2125.04;2075.04;;Bifásico;50
Usina_Z;10030063;2023-10-01;2722.79;2400.58;;Bifásico;50
Usina_Z;10030063;2023-11-01;2749.44;1941.23;;Bifásico;50
Usina_Z;10030063;2023-12-01;2852.61;2802.61;;Bifásico;50
Usina_Z;10030063;2024-01-01;2283.13;2233.13;;Bifásico;50
Usina_Z;10030063;2024-02-01;2226.13;2176.13;;Bifásico;50
Usina_Z;10030063;2024-03-01;2478.18;2428.18;;Bifásico;50
Usina_Z;10030063;2024-04-01;2517.29;2467.29;;Bifásico;50
Usina_Z;10030063;2024-05-01;2947.72;2897.72;;Bifásico;50
Usina_Z;10030063;2024-06-01;1771.56;1721.56;;Bifásico;50
Usina_Z;10030063;2024-07-01;1977.47;1927.47;;Bifásico;50
Usina_Z;10030063;2024-08-01;2192.79;2142.79;;Bifásico;50
Usina_Z;10030063;2024-09-01;2632.63;2582.63;;Bifásico;50
Usina_Z;10030063;2024-10-01;3398.08;3348.08;;Bifásico;50
Usina_Z;10030063;2024-11-01;3309.31;3259.31;;Bifásico;50
Usina_Z;10030063;2024-12-01;3565.96;3515.96;15315.95;Bifásico;50
Usina_Z;10030064;2023-01-01;293.34;182.01;;Bifásico;50
Usina_Z;10030064;2023-02-01;283.52;233.52;;Bifásico;50
Usina_Z;10030064;2023-03-01;319.14;258.74;;Bifásico;50
Usina_Z;10030064;2023-04-01;319.23;243.88;;Bifásico;50
Usina_Z;10030064;2023-05-01;378.07;281.7;;Bifásico;50
Usina_Z;10030064;2023-06-01;222.11;172.11;;Bifásico;50
Usina_Z;10030064;2023-07-01;200.96;150.96;;Bifásico;50
Usina_Z;10030064;2023-08-01;212.92;162.92;;Bifásico;50
Usina_Z;10030064;2023-09-01;276.43;226.43;;Bifásico;50
