empresa;uc;mes_ref;consumo;injetado;saldo;Tipo_de_Instalacao;Custo_de_Disponibilidade
Empresa W;10030049;01/11/2024;1724.67;1694.67;;Monofásico;30
Empresa W;10030049;01/12/2024;1619.79;1325.9;0.0;Monofásico;30
Empresa W;10030050;01/01/2023;1013.1;983.1;;Monofásico;30
Empresa W;10030050;01/02/2023;979.16;868.13;;Monofásico;30
Empresa W;10030050;01/03/2023;1102.18;1072.18;;Monofásico;30
Empresa W;10030050;01/04/2023;1102.51;1072.51;;Monofásico;30
Empresa W;10030050;01/05/2023;1305.7;1177.61;;Monofásico;30
Empresa W;10030050;01/06/2023;767.08;620.79;;Monofásico;30
Empresa W;10030050;01/07/2023;694.04;664.04;;Monofásico;30
Empresa W;10030050;01/08/2023;735.33;533.6;;Monofásico;30
Empresa W;10030050;01/09/2023;954.67;924.67;;Monofásico;30
Empresa W;10030050;01/10/2023;1223.21;1193.21;;Monofásico;30
Empresa W;10030050;01/11/2023;1235.19;1205.19;;Monofásico;30
Empresa W;10030050;01/12/2023;1281.54;970.81;;Monofásico;30
Empresa W;10030050;01/01/2024;1033.94;1003.94;;Monofásico;30
Empresa W;10030050;01/02/2024;995.6;965.6;;Monofásico;30
Empresa W;10030050;01/03/2024;1129.16;1099.16;;Monofásico;30
Empresa W;10030050;01/04/2024;1124.16;1094.16;;Monofásico;30
Empresa W;10030050;01/05/2024;1321.14;1291.14;;Monofásico;30
Empresa W;10030050;01/06/2024;786.37;756.37;;Monofásico;30
Empresa W;10030050;01/07/2024;953.48;923.48;;Monofásico;30
Empresa W;10030050;01/08/2024;929.16;899.16;;Monofásico;30
Empresa W;10030050;01/09/2024;1140.71;1110.71;;Monofásico;30
Empresa W;10030050;01/10/2024;1430.17;1400.17;;Monofásico;30
Empresa W;10030050;01/11/2024;1451.95;1421.95;;Monofásico;30
Empresa W;10030050;01/12/2024;1503.81;1473.81;3118.35;Monofásico;30
Empresa W;10030051;01/01/2023;658.53;608.53;;Bifásico;50
Empresa W;10030051;01/02/2023;636.47;586.47;;Bifásico;50
Empresa W;10030051;01/03/2023;716.43;532.68;;Bifásico;50
Empresa W;10030051;01/04/2023;716.65;666.65;;Bifásico;50
Empresa W;10030051;01/05/2023;848.73;798.73;;Bifásico;50
Empresa W;10030051;01/06/2023;498.61;391.33;;Bifásico;50
Empresa W;10030051;01/07/2023;451.14;401.14;;Bifásico;50
Empresa W;10030051;01/08/2023;477.98;318.51;;Bifásico;50
Empresa W;10030051;01/09/2023;620.55;570.55;;Bifásico;50
Empresa W;10030051;01/10/2023;795.11;650.29;;Bifásico;50
Empresa W;10030051;01/11/2023;802.89;752.89;;Bifásico;50
Empresa W;10030051;01/12/2023;833.02;783.02;;Bifásico;50
Empresa W;10030051;01/01/2024;671.05;621.05;;Bifásico;50
Empresa W;10030051;01/02/2024;649.14;599.14;;Bifásico;50
Empresa W;10030051;01/03/2024;724.44;481.45;;Bifásico;50
Empresa W;10030051;01/04/2024;734.96;684.96;;Bifásico;50
Empresa W;10030051;01/05/2024;866.25;816.25;;Bifásico;50
Empresa W;10030051;01/06/2024;509.45;459.45;;Bifásico;50
Empresa W;10030051;01/07/2024;582.81;532.81;;Bifásico;50
Empresa W;10030051;01/08/2024;644.64;594.64;;Bifásico;50
Empresa W;10030051;01/09/2024;816.09;766.09;;Bifásico;50
Empresa W;10030051;01/10/2024;926.39;876.39;;Bifásico;50
Empresa W;10030051;01/11/2024;926.35;742.77;;Bifásico;50
Empresa W;10030051;01/12/2024;1020.57;970.57;4827.51;Bifásico;50
Empresa W;10030052;01/01/2023;199.3;99.3;;Trifásico;100
Empresa W;10030052;01/02/2023;192.62;73.29;;Trifásico;100
Empresa W;10030052;01/03/2023;216.82;82.93;;Trifásico;100
Empresa W;10030052;01/04/2023;216.89;90.08;;Trifásico;100
Empresa W;10030052;01/05/2023;256.86;156.86;;Trifásico;100
Empresa W;10030052;01/06/2023;150.9;37.9;;Trifásico;100
Empresa W;10030052;01/07/2023;136.53;36.53;;Trifásico;100
Empresa W;10030052;01/08/2023;144.66;44.66;;Trifásico;100
Empresa W;10030052;01/09/2023;187.8;87.8;;Trifásico;100
Empresa W;10030052;01/10/2023;240.63;111.08;;Trifásico;100
Empresa W;10030052;01/11/2023;242.99;137.35;;Trifásico;100
Empresa W;10030052;01/12/2023;252.11;152.11;;Trifásico;100
Empresa W;10030052;01/01/2024;204.26;101.06;;Trifásico;100
Empresa W;10030052;01/02/2024;195.81;95.81;;Trifásico;100
Empresa W;10030052;01/03/2024;223.11;109.13;;Trifásico;100
Empresa W;10030052;01/04/2024;220.51;120.51;;Trifásico;100
Empresa W;10030052;01/05/2024;261.98;145.06;;Trifásico;100
Empresa W;10030052;01/06/2024;153.4;48.39;;Trifásico;100
Empresa W;10030052;01/07/2024;180.82;80.82;;Trifásico;100
Empresa W;10030052;01/08/2024;185.72;85.72;;Trifásico;100
Empresa W;10030052;01/09/2024;231.19;104.13;;Trifásico;100
Empresa W;10030052;01/10/2024;305.24;205.24;;Trifásico;100
Empresa W;10030052;01/11/2024;288.64;188.64;;Trifásico;100
Empresa W;10030052;01/12/2024;291.07;191.07;1437.52;Trifásico;100
Empresa W;10030053;01/01/2023;2411.35;2361.35;;Bifásico;50
Empresa W;10030053;01/02/2023;2330.57;2280.57;;Bifásico;50
Empresa W;10030053;01/03/2023;2623.37;2573.37;;Bifásico;50
Empresa W;10030053;01/04/2023;2624.15;2574.15;;Bifásico;50
Empresa W;10030053;01/05/2023;3107.78;2948.13;;Bifásico;50
Empresa W;10030053;01/06/2023;1825.77;1775.77;;Bifásico;50
Empresa W;10030053;01/07/2023;1651.92;1511.96;;Bifásico;50
Empresa W;10030053;01/08/2023;1750.22;1700.22;;Bifásico;50
Empresa W;10030053;01/09/2023;2272.28;2011.25;;Bifásico;50
Empresa W;10030053;01/10/2023;2911.45;2276.84;;Bifásico;50
Empresa W;10030053;01/11/2023;2939.95;2889.95;;Bifásico;50
Empresa W;10030053;01/12/2023;3050.27;3000.27;;Bifásico;50
Empresa W;10030053;01/01/2024;2468.0;2418.0;;Bifásico;50
Empresa W;10030053;01/02/2024;2368.95;2318.95;;Bifásico;50
Empresa W;10030053;01/03/2024;2696.24;2646.24;;Bifásico;50
Empresa W;10030053;01/04/2024;2660.98;2610.98;;Bifásico;50
Empresa W;10030053;01/05/2024;3136.11;2668.8;;Bifásico;50
Empresa W;10030053;01/06/2024;1857.08;1807.08;;Bifásico;50
Empresa W;10030053;01/07/2024;2272.34;2222.34;;Bifásico;50
Empresa W;10030053;01/08/2024;2522.54;2414.08;;Bifásico;50
Empresa W;10030053;01/09/2024;2737.2;2628.85;;Bifásico;50
Empresa W;10030053;01/10/2024;3330.67;3280.67;;Bifásico;50
Empresa W;10030053;01/11/2024;3448.32;3398.32;;Bifásico;50
Empresa W;10030053;01/12/2024;3619.37;3569.37;11372.35;Bifásico;50
Empresa W;10030054;01/01/2023;2133.45;2033.45;;Trifásico;100
Empresa W;10030054;01/02/2023;2061.98;1961.98;;Trifásico;100
Empresa W;10030054;01/03/2023;2321.03;2221.03;;Trifásico;100
Empresa W;10030054;01/04/2023;2321.72;2221.72;;Trifásico;100
Empresa W;10030054;01/05/2023;2749.62;2649.62;;Trifásico;100
Empresa W;10030054;01/06/2023;1615.35;1515.35;;Trifásico;100
Empresa W;10030054;01/07/2023;1461.54;1361.54;;Trifásico;100
Empresa W;10030054;01/08/2023;1548.51;1448.51;;Trifásico;100
Empresa W;10030054;01/09/2023;2010.4;1547.39;;Trifásico;100
Empresa W;10030054;01/10/2023;2575.91;2475.91;;Trifásico;100
Empresa W;10030054;01/11/2023;2601.13;2501.13;;Trifásico;100
Empresa W;10030054;01/12/2023;2698.73;2598.73;;Trifásico;100
Empresa W;10030054;01/01/2024;2158.62;2058.62;;Trifásico;100
Empresa W;10030054;01/02/2024;2116.04;2016.04;;Trifásico;100
Empresa W;10030054;01/03/2024;2378.39;2278.39;;Trifásico;100
Empresa W;10030054;01/04/2024;2389.08;2289.08;;Trifásico;100
Empresa W;10030054;01/05/2024;2791.03;2691.03;;Trifásico;100
Empresa W;10030054;01/06/2024;1661.81;1286.23;;Trifásico;100
Empresa W;10030054;01/07/2024;1829.38;1729.38;;Trifásico;100
Empresa W;10030054;01/08/2024;2078.16;1978.16;;Trifásico;100
Empresa W;10030054;01/09/2024;2609.54;2509.54;;Trifásico;100
Empresa W;10030054;01/10/2024;3192.91;3092.91;;Trifásico;100
Empresa W;10030054;01/11/2024;3117.1;2385.31;;Trifásico;100
Empresa W;10030054;01/12/2024;3182.07;3082.07;10924.71;Trifásico;100
Empresa W;10030055;01/01/2023;1634.85;1429.81;;Bifásico;50
Empresa W;10030055;01/02/2023;1580.09;1530.09;;Bifásico;50
Empresa W;10030055;01/03/2023;1778.59;1728.59;;Bifásico;50
Empresa W;10030055;01/04/2023;1779.12;1436.32;;Bifásico;50
Empresa W;10030055;01/05/2023;2107.02;2057.02;;Bifásico;50
Empresa W;10030055;01/06/2023;1237.84;1187.84;;Bifásico;50
Empresa W;10030055;01/07/2023;1119.97;1069.97;;Bifásico;50
Empresa W;10030055;01/08/2023;1186.61;1136.61;;Bifásico;50
Empresa W;10030055;01/09/2023;1540.56;1084.22;;Bifásico;50
Empresa W;10030055;01/10/2023;1973.91;1923.91;;Bifásico;50
Empresa W;10030055;01/11/2023;1993.23;1943.23;;Bifásico;50
Empresa W;10030055;01/12/2023;2068.02;2018.02;;Bifásico;50
Empresa W;10030055;01/01/2024;1682.24;1632.24;;Bifásico;50
Empresa W;10030055;01/02/2024;1600.47;1550.47;;Bifásico;50
Empresa W;10030055;01/03/2024;1806.9;1756.9;;Bifásico;50
Empresa W;10030055;01/04/2024;1820.32;1770.32;;Bifásico;50
Empresa W;10030055;01/05/2024;2134.11;1972.02;;Bifásico;50
Empresa W;10030055;01/06/2024;1267.1;1217.1;;Bifásico;50
Empresa W;10030055;01/07/2024;1389.51;1339.51;;Bifásico;50
Empresa W;10030055;01/08/2024;1562.08;1164.37;;Bifásico;50
Empresa W;10030055;01/09/2024;1903.17;1853.17;;Bifásico;50
Empresa W;10030055;01/10/2024;2439.44;1934.93;;Bifásico;50
Empresa W;10030055;01/11/2024;2470.12;2420.12;;Bifásico;50
Empresa W;10030055;01/12/2024;2559.23;1857.48;0.0;Bifásico;50
Empresa W;10030056;01/01/2023;1814.48;1784.48;;Monofásico;30
Empresa W;10030056;01/02/2023;1753.69;1723.69;;Monofásico;30
Empresa W;10030056;01/03/2023;1974.01;1569.94;;Monofásico;30
Empresa W;10030056;01/04/2023;1974.6;1869.87;;Monofásico;30
Empresa W;10030056;01/05/2023;2338.52;2308.52;;Monofásico;30
Empresa W;10030056;01/06/2023;1373.84;1343.84;;Monofásico;30
Empresa W;10030056;01/07/2023;1243.03;1213.03;;Monofásico;30
Empresa W;10030056;01/08/2023;1316.99;1005.11;;Monofásico;30
Empresa W;10030056;01/09/2023;1709.82;1236.36;;Monofásico;30
Empresa W;10030056;01/10/2023;2190.79;2160.79;;Monofásico;30
Empresa W;10030056;01/11/2023;2212.23;2182.23;;Monofásico;30
Empresa W;10030056;01/12/2023;2295.24;2265.24;;Monofásico;30
Empresa W;10030056;01/01/2024;1870.67;1840.67;;Monofásico;30
Empresa W;10030056;01/02/2024;1801.83;1771.83;;Monofásico;30
Empresa W;10030056;01/03/2024;2003.62;1505.69;;Monofásico;30
Empresa W;10030056;01/04/2024;2005.92;1975.92;;Monofásico;30
Empresa W;10030056;01/05/2024;2376.23;2263.03;;Monofásico;30
Empresa W;10030056;01/06/2024;1402.27;1372.27;;Monofásico;30
Empresa W;10030056;01/07/2024;1799.26;1769.26;;Monofásico;30
Empresa W;10030056;01/08/2024;1826.08;1796.08;;Monofásico;30
Empresa W;10030056;01/09/2024;2103.68;2073.68;;Monofásico;30
Empresa W;10030056;01/10/2024;2696.02;2666.02;;Monofásico;30
Empresa W;10030056;01/11/2024;2680.18;2650.18;;Monofásico;30
Empresa W;10030056;01/12/2024;2771.61;2741.61;6150.42;Monofásico;30
Empresa W;10030057;01/01/2023;2044.8;1944.8;;Trifásico;100
Empresa W;10030057;01/02/2023;1976.3;1876.3;;Trifásico;100
Empresa W;10030057;01/03/2023;2224.59;2092.88;;Trifásico;100
Empresa W;10030057;01/04/2023;2225.25;2125.25;;Trifásico;100
Empresa W;10030057;01/05/2023;2635.37;2535.37;;Trifásico;100
Empresa W;10030057;01/06/2023;1548.23;1448.23;;Trifásico;100
Empresa W;10030057;01/07/2023;1400.81;1300.81;;Trifásico;100
Empresa W;10030057;01/08/2023;1484.17;1384.17;;Trifásico;100
Empresa W;10030057;01/09/2023;1926.87;1826.87;;Trifásico;100
Empresa W;10030057;01/10/2023;2468.88;2368.88;;Trifásico;100
Empresa W;10030057;01/11/2023;2493.05;2393.05;;Trifásico;100
Empresa W;10030057;01/12/2023;2586.6;2486.6;;Trifásico;100
Empresa W;10030057;01/01/2024;2090.65;1990.65;;Trifásico;100
Empresa W;10030057;01/02/2024;2010.7;1636.11;;Trifásico;100
Empresa W;10030057;01/03/2024;2251.01;2151.01;;Trifásico;100
Empresa W;10030057;01/04/2024;2260.23;2160.23;;Trifásico;100
Empresa W;10030057;01/05/2024;2695.16;2595.16;;Trifásico;100
Empresa W;10030057;01/06/2024;1612.58;1512.58;;Trifásico;100
Empresa W;10030057;01/07/2024;1956.15;1633.12;;Trifásico;100
Empresa W;10030057;01/08/2024;2006.85;1906.85;;Trifásico;100
Empresa W;10030057;01/09/2024;2429.64;2329.64;;Trifásico;100
Empresa W;10030057;01/10/2024;3084.68;2984.68;;Trifásico;100
Empresa W;10030057;01/11/2024;3035.74;2935.74;;Trifásico;100
Empresa W;10030057;01/12/2024;3061.08;2961.08;6662.93;Trifásico;100
Empresa W;10030058;01/01/2023;2331.32;2301.32;;Monofásico;30
Empresa W;10030058;01/02/2023;2253.22;2223.22;;Monofásico;30
Empresa W;10030058;01/03/2023;2536.3;2506.3;;Monofásico;30
Empresa W;10030058;01/04/2023;2537.05;2507.05;;Monofásico;30
Empresa W;10030058;01/05/2023;3004.63;2974.63;;Monofásico;30
Empresa W;10030058;01/06/2023;1765.17;1735.17;;Monofásico;30
Empresa W;10030058;01/07/2023;1597.1;1567.1;;Monofásico;30
Empresa W;10030058;01/08/2023;1692.13;1500.98;;Monofásico;30
Empresa W;10030058;01/09/2023;2196.86;1622.93;;Monofásico;30
Empresa W;10030058;01/10/2023;2814.82;2369.24;;Monofásico;30
Empresa W;10030058;01/11/2023;2842.37;2812.37;;Monofásico;30
Empresa W;10030058;01/12/2023;2949.03;2919.03;;Monofásico;30
Empresa W;10030058;01/01/2024;2382.61;2352.61;;Monofásico;30
Empresa W;10030058;01/02/2024;2309.97;2279.97;;Monofásico;30
Empresa W;10030058;01/03/2024;2581.84;2551.84;;Monofásico;30
Empresa W;10030058;01/04/2024;2564.92;2534.92;;Monofásico;30
Empresa W;10030058;01/05/2024;3043.63;3013.63;;Monofásico;30
Empresa W;10030058;01/06/2024;1840.5;1810.5;;Monofásico;30
Empresa W;10030058;01/07/2024;2164.6;2134.6;;Monofásico;30
Empresa W;10030058;01/08/2024;2095.32;2065.32;;Monofásico;30
Empresa W;10030058;01/09/2024;2591.38;2561.38;;Monofásico;30
Empresa W;10030058;01/10/2024;3349.73;3319.73;;Monofásico;30
Empresa W;10030058;01/11/2024;3538.62;3508.62;;Monofásico;30
Empresa W;10030058;01/12/2024;3694.92;3664.92;16265.56;Monofásico;30
Empresa W;10030059;01/01/2023;2104.89;2004.89;;Trifásico;100
Empresa W;10030059;01/02/2023;2034.38;1934.38;;Trifásico;100
Empresa W;10030059;01/03/2023;2289.96;1985.55;;Trifásico;100
Empresa W;10030059;01/04/2023;2290.64;2190.64;;Trifásico;100
Empresa W;10030059;01/05/2023;2712.81;2612.81;;Trifásico;100
Empresa W;10030059;01/06/2023;1593.73;1493.73;;Trifásico;100
Empresa W;10030059;01/07/2023;1441.98;1341.98;;Trifásico;100
Empresa W;10030059;01/08/2023;1527.78;1427.78;;Trifásico;100
Empresa W;10030059;01/09/2023;1983.49;1551.39;;Trifásico;100
Empresa W;10030059;01/10/2023;2541.43;2441.43;;Trifásico;100
Empresa W;10030059;01/11/2023;2566.3;2466.3;;Trifásico;100
Empresa W;10030059;01/12/2023;2662.6;2562.6;;Trifásico;100
Empresa W;10030059;01/01/2024;2141.68;2041.68;;Trifásico;100
Empresa W;10030059;01/02/2024;2072.6;1972.6;;Trifásico;100
Empresa W;10030059;01/03/2024;2315.61;2215.61;;Trifásico;100
Empresa W;10030059;01/04/2024;2339.17;2239.17;;Trifásico;100
Empresa W;10030059;01/05/2024;2742.15;2467.46;;Trifásico;100
Empresa W;10030059;01/06/2024;1631.39;1531.39;;Trifásico;100
Empresa W;10030059;01/07/2024;1835.48;1735.48;;Trifásico;100
Empresa W;10030059;01/08/2024;2091.8;1991.8;;Trifásico;100
Empresa W;10030059;01/09/2024;2622.04;2522.04;;Trifásico;100
Empresa W;10030059;01/10/2024;3103.06;2504.81;;Trifásico;100
Empresa W;10030059;01/11/2024;2912.46;2678.57;;Trifásico;100
Empresa W;10030059;01/12/2024;3095.53;2949.23;0.0;Trifásico;100
Empresa W;10030060;01/01/2023;1955.89;1855.89;;Trifásico;100
Empresa W;10030060;01/02/2023;1890.36;1510.57;;Trifásico;100
Empresa W;10030060;01/03/2023;2127.85;2027.85;;Trifásico;100
Empresa W;10030060;01/04/2023;2128.49;2028.49;;Trifásico;100
Empresa W;10030060;01/05/2023;2520.77;2420.77;;Trifásico;100
Empresa W;10030060;01/06/2023;1480.91;1380.91;;Trifásico;100
Empresa W;10030060;01/07/2023;1339.9;1112.96;;Trifásico;100
Empresa W;10030060;01/08/2023;1419.63;1182.08;;Trifásico;100
Empresa W;10030060;01/09/2023;1843.08;1743.08;;Trifásico;100
Empresa W;10030060;01/10/2023;2361.52;2261.52;;Trifásico;100
Empresa W;10030060;01/11/2023;2384.64;2284.64;;Trifásico;100
Empresa W;10030060;01/12/2023;2474.12;2374.12;;Trifásico;100
Empresa W;10030060;01/01/2024;2010.72;1910.72;;Trifásico;100
Empresa W;10030060;01/02/2024;1950.56;1850.56;;Trifásico;100
Empresa W;10030060;01/03/2024;2159.08;2059.08;;Trifásico;100
Empresa W;10030060;01/04/2024;2156.85;1559.12;;Trifásico;100
Empresa W;10030060;01/05/2024;2552.99;2452.99;;Trifásico;100
Empresa W;10030060;01/06/2024;1513.14;1413.14;;Trifásico;100
Empresa W;10030060;01/07/2024;1964.53;1584.62;;Trifásico;100
Empresa W;10030060;01/08/2024;2020.15;1920.15;;Trifásico;100
Empresa W;10030060;01/09/2024;2232.58;2132.58;;Trifásico;100
Empresa W;10030060;01/10/2024;2961.29;2861.29;;Trifásico;100
Empresa W;10030060;01/11/2024;2838.4;2738.4;;Trifásico;100
Empresa W;10030060;01/12/2024;2976.87;2354.14;0.0;Trifásico;100
Empresa W;10030061;01/01/2023;1971.84;1871.84;;Trifásico;100
Empresa W;10030061;01/02/2023;1905.78;1805.78;;Trifásico;100
Empresa W;10030061;01/03/2023;2145.21;2045.21;;Trifásico;100
Empresa W;10030061;01/04/2023;2145.85;2045.85;;Trifásico;100
Empresa W;10030061;01/05/2023;2541.33;1734.06;;Trifásico;100
Empresa W;10030061;01/06/2023;1492.99;1230.1;;Trifásico;100
Empresa W;10030061;01/07/2023;1350.83;1149.65;;Trifásico;100
Empresa W;10030061;01/08/2023;1431.21;968.61;;Trifásico;100
Empresa W;10030061;01/09/2023;1858.11;1758.11;;Trifásico;100
Empresa W;10030061;01/10/2023;2380.78;2280.78;;Trifásico;100
Empresa W;10030061;01/11/2023;2404.08;2304.08;;Trifásico;100
Empresa W;10030061;01/12/2023;2494.3;2394.3;;Trifásico;100
Empresa W;10030061;01/01/2024;2007.99;1907.99;;Trifásico;100
Empresa W;10030061;01/02/2024;1944.5;1844.5;;Trifásico;100
Empresa W;10030061;01/03/2024;2193.34;1592.17;;Trifásico;100
Empresa W;10030061;01/04/2024;2190.27;1708.75;;Trifásico;100
Empresa W;10030061;01/05/2024;2563.14;2463.14;;Trifásico;100
Empresa W;10030061;01/06/2024;1548.88;1448.88;;Trifásico;100
Empresa W;10030061;01/07/2024;1676.75;1576.75;;Trifásico;100
Empresa W;10030061;01/08/2024;2013.14;1913.14;;Trifásico;100
Empresa W;10030061;01/09/2024;2192.21;1768.31;;Trifásico;100
Empresa W;10030061;01/10/2024;2779.47;2679.47;;Trifásico;100
Empresa W;10030061;01/11/2024;2821.91;2721.91;;Trifásico;100
Empresa W;10030061;01/12/2024;2963.11;2863.11;11688.9;Trifásico;100
Empresa W;10030062;01/01/2023;1322.68;1222.68;;Trifásico;100
Empresa W;10030062;01/02/2023;1278.37;964.35;;Trifásico;100
Empresa W;10030062;01/03/2023;1438.98;1338.98;;Trifásico;100
Empresa W;10030062;01/04/2023;1439.41;1339.41;;Trifásico;100
Empresa W;10030062;01/05/2023;1704.69;1604.69;;Trifásico;100
Empresa W;10030062;01/06/2023;1001.48;838.9;;Trifásico;100
Empresa W;10030062;01/07/2023;906.12;806.12;;Trifásico;100
Empresa W;10030062;01/08/2023;960.04;720.63;;Trifásico;100
Empresa W;10030062;01/09/2023;1246.4;1146.4;;Trifásico;100
Empresa W;10030062;01/10/2023;1597.0;1497.0;;Trifásico;100
Empresa W;10030062;01/11/2023;1612.63;1512.63;;Trifásico;100
Empresa W;10030062;01/12/2023;1673.14;1514.76;;Trifásico;100
Empresa W;10030062;01/01/2024;1343.51;1153.64;;Trifásico;100
Empresa W;10030062;01/02/2024;1315.2;1215.2;;Trifásico;100
Empresa W;10030062;01/03/2024;1461.04;1361.04;;Trifásico;100
Empresa W;10030062;01/04/2024;1463.14;1363.14;;Trifásico;100
Empresa W;10030062;01/05/2024;1747.18;1647.18;;Trifásico;100
Empresa W;10030062;01/06/2024;1027.49;927.49;;Trifásico;100
Empresa W;10030062;01/07/2024;1323.75;1223.75;;Trifásico;100
Empresa W;10030062;01/08/2024;1364.46;1264.46;;Trifásico;100
Empresa W;10030062;01/09/2024;1549.87;1449.87;;Trifásico;100
Empresa W;10030062;01/10/2024;1927.76;1827.76;;Trifásico;100
Empresa W;10030062;01/11/2024;1933.03;1833.03;;Trifásico;100
Empresa W;10030062;01/12/2024;2033.12;1933.12;9736.91;Trifásico;100
Empresa W;10030063;01/01/2023;243.48;213.48;;Monofásico;30
Empresa W;10030063;01/02/2023;235.33;205.33;;Monofásico;30
Empresa W;10030063;01/03/2023;264.89;206.36;;Monofásico;30
Empresa W;10030063;01/04/2023;264.97;234.97;;Monofásico;30
Empresa W;10030063;01/05/2023;313.8;283.8;;Monofásico;30
Empresa W;10030063;01/06/2023;184.35;154.35;;Monofásico;30
Empresa W;10030063;01/07/2023;166.8;136.8;;Monofásico;30
Empresa W;10030063;01/08/2023;176.73;146.73;;Monofásico;30
Empresa W;10030063;01/09/2023;229.44;199.44;;Monofásico;30
Empresa W;10030063;01/10/2023;293.98;263.98;;Monofásico;30
Empresa W;10030063;01/11/2023;296.86;266.86;;Monofásico;30
Empresa W;10030063;01/12/2023;308.0;278.0;;Monofásico;30
Empresa W;10030063;01/01/2024;248.31;201.31;;Monofásico;30
Empresa W;10030063;01/02/2024;241.29;211.29;;Monofásico;30
Empresa W;10030063;01/03/2024;270.3;240.3;;Monofásico;30
Empresa W;10030063;01/04/2024;272.76;224.5;;Monofásico;30
Empresa W;10030063;01/05/2024;319.18;289.18;;Monofásico;30
Empresa W;10030063;01/06/2024;187.64;157.64;;Monofásico;30
Empresa W;10030063;01/07/2024;222.07;150.69;;Monofásico;30
Empresa W;10030063;01/08/2024;236.98;206.98;;Monofásico;30
Empresa W;10030063;01/09/2024;280.51;195.67;;Monofásico;30
Empresa W;10030063;01/10/2024;357.31;233.68;;Monofásico;30
Empresa W;10030063;01/11/2024;364.9;297.78;;Monofásico;30
Empresa W;10030063;01/12/2024;382.7;352.7;1122.27;Monofásico;30
Empresa W;10030064;01/01/2023;1462.2;1412.2;;Bifásico;50
Empresa W;10030064;01/02/2023;1413.21;1261.18;;Bifásico;50
Empresa W;10030064;01/03/2023;1590.76;1540.76;;Bifásico;50
Empresa W;10030064;01/04/2023;1591.23;1541.23;;Bifásico;50
Empresa W;10030064;01/05/2023;1884.5;1834.5;;Bifásico;50
Empresa W;10030064;01/06/2023;1107.11;1057.11;;Bifásico;50
Empresa W;10030064;01/07/2023;1001.69;951.69;;Bifásico;50
Empresa W;10030064;01/08/2023;1061.3;1011.3;;Bifásico;50
Empresa W;10030064;01/09/2023;1377.86;1293.24;;Bifásico;50
Empresa W;10030064;01/10/2023;1765.45;1715.45;;Bifásico;50
Empresa W;10030064;01/11/2023;1782.73;1732.73;;Bifásico;50
Empresa W;10030064;01/12/2023;1849.62;1799.62;;Bifásico;50
Empresa W;10030064;01/01/2024;1485.59;1435.59;;Bifásico;50
Empresa W;10030064;01/02/2024;1436.36;1386.36;;Bifásico;50
Empresa W;10030064;01/03/2024;1620.0;1570.0;;Bifásico;50
Empresa W;10030064;01/04/2024;1609.65;1559.65;;Bifásico;50
Empresa W;10030064;01/05/2024;1906.26;1324.78;;Bifásico;50
Empresa W;10030064;01/06/2024;1124.05;946.32;;Bifásico;50
Empresa W;10030064;01/07/2024;1311.81;918.05;;Bifásico;50
Empresa W;10030064;01/08/2024;1386.53;1336.53;;Bifásico;50
Empresa W;10030064;01/09/2024;1740.4;1595.37;;Bifásico;50
Empresa W;10030064;01/10/2024;2189.98;2139.98;;Bifásico;50
Empresa W;10030064;01/11/2024;2234.95;2184.95;;Bifásico;50
Empresa W;10030064;01/12/2024;2104.64;2054.64;6084.77;Bifásico;50
Empresa W;10030065;01/01/2023;2393.24;2293.24;;Trifásico;100
Empresa W;10030065;01/02/2023;2313.06;2213.06;;Trifásico;100
Empresa W;10030065;01/03/2023;2603.66;2503.66;;Trifásico;100
Empresa W;10030065;01/04/2023;2604.43;2504.43;;Trifásico;100
Empresa W;10030065;01/05/2023;3084.43;2984.43;;Trifásico;100
Empresa W;10030065;01/06/2023;1812.05;1712.05;;Trifásico;100
Empresa W;10030065;01/07/2023;1639.51;1539.51;;Trifásico;100
Empresa W;10030065;01/08/2023;1737.07;1637.07;;Trifásico;100
Empresa W;10030065;01/09/2023;2255.2;1740.34;;Trifásico;100
Empresa W;10030065;01/10/2023;2889.58;2173.08;;Trifásico;100
Empresa W;10030065;01/11/2023;2917.86;2003.94;;Trifásico;100
Empresa W;10030065;01/12/2023;3027.35;2927.35;;Trifásico;100
Empresa W;10030065;01/01/2024;2456.35;1714.89;;Trifásico;100
Empresa W;10030065;01/02/2024;2364.22;2264.22;;Trifásico;100
Empresa W;10030065;01/03/2024;2663.04;2563.04;;Trifásico;100
Empresa W;10030065;01/04/2024;2671.39;1893.21;;Trifásico;100
Empresa W;10030065;01/05/2024;3115.39;3015.39;;Trifásico;100
Empresa W;10030065;01/06/2024;1878.6;1610.87;;Trifásico;100
Empresa W;10030065;01/07/2024;2111.02;2011.02;;Trifásico;100
Empresa W;10030065;01/08/2024;2162.16;1831.47;;Trifásico;100
Empresa W;10030065;01/09/2024;2823.72;2723.72;;Trifásico;100
Empresa W;10030065;01/10/2024;3296.7;3196.7;;Trifásico;100
Empresa W;10030065;01/11/2024;3333.5;3233.5;;Trifásico;100
Empresa W;10030065;01/12/2024;3479.86;3379.86;12197.89;Trifásico;100
Empresa W;10030066;01/01/2023;423.86;393.86;;Monofásico;30
Empresa W;10030066;01/02/2023;409.66;379.66;;Monofásico;30
Empresa W;10030066;01/03/2023;461.13;431.13;;Monofásico;30
Empresa W;10030066;01/04/2023;461.27;431.27;;Monofásico;30
